COD_VENDEDOR,COD_PRODUTO,QUANTIDADE,DATA,VALOR_TOTAL,COD_LOJA
1,2,9,2023-08-05,461.1120757805043,2
2,1,9,2023-08-05,873.9562167109827,3
2,2,4,2023-08-05,204.9387003468908,3
3,1,9,2023-08-05,873.9562167109827,4
3,2,6,2023-08-05,307.40805052033625,4
4,1,3,2023-08-05,291.3187389036609,5
4,2,2,2023-08-05,102.4693501734454,5
5,1,2,2023-08-05,194.21249260244062,1
5,2,1,2023-08-05,51.2346750867227,1
6,1,8,2023-08-05,776.8499704097625,2
6,2,8,2023-08-05,409.8774006937816,2
7,1,1,2023-08-05,97.10624630122031,1
7,2,7,2023-08-05,358.64272560705894,1
8,1,3,2023-08-05,291.3187389036609,5
8,2,9,2023-08-05,461.1120757805043,5
9,1,10,2023-08-05,971.0624630122031,4
9,2,1,2023-08-05,51.2346750867227,4
10,1,4,2023-08-05,388.42498520488124,4
10,2,4,2023-08-05,204.9387003468908,4
1,1,4,2023-08-06,388.42498520488124,2
1,2,9,2023-08-06,461.1120757805043,2
2,1,9,2023-08-06,873.9562167109827,3
2,2,1,2023-08-06,51.2346750867227,3
3,1,6,2023-08-06,582.6374778073218,4
3,2,10,2023-08-06,512.346750867227,4
4,1,5,2023-08-06,485.53123150610156,5
4,2,6,2023-08-06,307.40805052033625,5
5,1,9,2023-08-06,873.9562167109827,1
5,2,2,2023-08-06,102.4693501734454,1
6,1,8,2023-08-06,776.8499704097625,2
6,2,3,2023-08-06,153.70402526016812,2
7,1,5,2023-08-06,485.53123150610156,1
7,2,5,2023-08-06,256.1733754336135,1
8,1,9,2023-08-06,873.9562167109827,5
8,2,3,2023-08-06,153.70402526016812,5
9,1,7,2023-08-06,679.7437241085422,4
9,2,4,2023-08-06,204.9387003468908,4
10,1,4,2023-08-06,388.42498520488124,4
10,2,10,2023-08-06,512.346750867227,4
1,1,4,2023-08-07,388.42498520488124,2
1,2,4,2023-08-07,204.9387003468908,2
2,1,7,2023-08-07,679.7437241085422,3
2,2,3,2023-08-07,153.70402526016812,3
3,1,2,2023-08-07,194.21249260244062,4
3,2,5,2023-08-07,256.1733754336135,4
4,1,5,2023-08-07,485.53123150610156,5
4,2,4,2023-08-07,204.9387003468908,5
5,1,7,2023-08-07,679.7437241085422,1
5,2,5,2023-08-07,256.1733754336135,1
6,1,3,2023-08-07,291.3187389036609,2
6,2,9,2023-08-07,461.1120757805043,2
7,1,3,2023-08-07,291.3187389036609,1
7,2,5,2023-08-07,256.1733754336135,1
8,1,9,2023-08-07,873.9562167109827,5
8,2,10,2023-08-07,512.346750867227,5
9,1,4,2023-08-07,388.42498520488124,4
9,2,4,2023-08-07,204.9387003468908,4
10,1,7,2023-08-07,679.7437241085422,4
10,2,2,2023-08-07,102.4693501734454,4
1,1,9,2023-08-08,873.9562167109827,2
1,2,1,2023-08-08,51.2346750867227,2
2,1,4,2023-08-08,388.42498520488124,3
2,2,4,2023-08-08,204.9387003468908,3
3,1,1,2023-08-08,97.10624630122031,4
3,2,8,2023-08-08,409.8774006937816,4
4,1,8,2023-08-08,776.8499704097625,5
4,2,10,2023-08-08,512.346750867227,5
5,1,1,2023-08-08,97.10624630122031,1
5,2,3,2023-08-08,153.70402526016812,1
6,1,3,2023-08-08,291.3187389036609,2
6,2,8,2023-08-08,409.8774006937816,2
7,1,4,2023-08-08,388.42498520488124,1
7,2,5,2023-08-08,256.1733754336135,1
8,1,5,2023-08-08,485.53123150610156,5
8,2,10,2023-08-08,512.346750867227,5
9,1,4,2023-08-08,388.42498520488124,4
9,2,2,2023-08-08,102.4693501734454,4
10,1,5,2023-08-08,485.53123150610156,4
10,2,5,2023-08-08,256.1733754336135,4
1,1,8,2023-08-09,776.8499704097625,2
1,2,4,2023-08-09,204.9387003468908,2
2,1,5,2023-08-09,485.53123150610156,3
2,2,3,2023-08-09,153.70402526016812,3
3,1,5,2023-08-09,485.53123150610156,4
3,2,1,2023-08-09,51.2346750867227,4
4,1,10,2023-08-09,971.0624630122031,5
4,2,7,2023-08-09,358.64272560705894,5
5,1,9,2023-08-09,873.9562167109827,1
5,2,3,2023-08-09,153.70402526016812,1
6,1,2,2023-08-09,194.21249260244062,2
6,2,4,2023-08-09,204.9387003468908,2
7,1,6,2023-08-09,582.6374778073218,1
7,2,10,2023-08-09,512.346750867227,1
8,1,9,2023-08-09,873.9562167109827,5
8,2,2,2023-08-09,102.4693501734454,5
9,1,10,2023-08-09,971.0624630122031,4
9,2,4,2023-08-09,204.9387003468908,4
10,1,2,2023-08-09,194.21249260244062,4
10,2,7,2023-08-09,358.64272560705894,4
1,1,10,2023-08-10,971.0624630122031,2
1,2,6,2023-08-10,307.40805052033625,2
2,1,6,2023-08-10,582.6374778073218,3
2,2,4,2023-08-10,204.9387003468908,3
3,1,6,2023-08-10,582.6374778073218,4
3,2,4,2023-08-10,204.9387003468908,4
4,1,1,2023-08-10,97.10624630122031,5
4,2,2,2023-08-10,102.4693501734454,5
5,1,7,2023-08-10,679.7437241085422,1
5,2,3,2023-08-10,153.70402526016812,1
6,1,6,2023-08-10,582.6374778073218,2
6,2,9,2023-08-10,461.1120757805043,2
7,1,10,2023-08-10,971.0624630122031,1
7,2,1,2023-08-10,51.2346750867227,1
8,1,10,2023-08-10,971.0624630122031,5
8,2,4,2023-08-10,204.9387003468908,5
9,1,9,2023-08-10,873.9562167109827,4
9,2,3,2023-08-10,153.70402526016812,4
10,1,8,2023-08-10,776.8499704097625,4
10,2,6,2023-08-10,307.40805052033625,4
1,1,9,2023-08-11,873.9562167109827,2
1,2,4,2023-08-11,204.9387003468908,2
2,1,5,2023-08-11,485.53123150610156,3
2,2,4,2023-08-11,204.9387003468908,3
3,1,7,2023-08-11,679.7437241085422,4
3,2,8,2023-08-11,409.8774006937816,4
4,1,3,2023-08-11,291.3187389036609,5
4,2,1,2023-08-11,51.2346750867227,5
5,1,1,2023-08-11,97.10624630122031,1
5,2,8,2023-08-11,409.8774006937816,1
6,1,4,2023-08-11,388.42498520488124,2
6,2,9,2023-08-11,461.1120757805043,2
7,1,6,2023-08-11,582.6374778073218,1
7,2,2,2023-08-11,102.4693501734454,1
8,1,7,2023-08-11,679.7437241085422,5
8,2,5,2023-08-11,256.1733754336135,5
9,1,1,2023-08-11,97.10624630122031,4
9,2,3,2023-08-11,153.70402526016812,4
10,1,2,2023-08-11,194.21249260244062,4
10,2,10,2023-08-11,512.346750867227,4
1,1,8,2023-08-12,776.8499704097625,2
1,2,6,2023-08-12,307.40805052033625,2
2,1,3,2023-08-12,291.3187389036609,3
2,2,2,2023-08-12,102.4693501734454,3
3,1,6,2023-08-12,582.6374778073218,4
3,2,8,2023-08-12,409.8774006937816,4
4,1,8,2023-08-12,776.8499704097625,5
4,2,7,2023-08-12,358.64272560705894,5
5,1,6,2023-08-12,582.6374778073218,1
5,2,1,2023-08-12,51.2346750867227,1
6,1,10,2023-08-12,971.0624630122031,2
6,2,5,2023-08-12,256.1733754336135,2
7,1,1,2023-08-12,97.10624630122031,1
7,2,6,2023-08-12,307.40805052033625,1
8,1,9,2023-08-12,873.9562167109827,5
8,2,6,2023-08-12,307.40805052033625,5
9,1,10,2023-08-12,971.0624630122031,4
9,2,8,2023-08-12,409.8774006937816,4
10,1,9,2023-08-12,873.9562167109827,4
10,2,9,2023-08-12,461.1120757805043,4
1,1,6,2023-08-13,582.6374778073218,2
1,2,1,2023-08-13,51.2346750867227,2
2,1,4,2023-08-13,388.42498520488124,3
2,2,1,2023-08-13,51.2346750867227,3
3,1,9,2023-08-13,873.9562167109827,4
3,2,6,2023-08-13,307.40805052033625,4
4,1,4,2023-08-13,388.42498520488124,5
4,2,8,2023-08-13,409.8774006937816,5
5,1,1,2023-08-13,97.10624630122031,1
5,2,7,2023-08-13,358.64272560705894,1
6,1,10,2023-08-13,971.0624630122031,2
6,2,10,2023-08-13,512.346750867227,2
7,1,2,2023-08-13,194.21249260244062,1
7,2,9,2023-08-13,461.1120757805043,1
8,1,9,2023-08-13,873.9562167109827,5
8,2,2,2023-08-13,102.4693501734454,5
9,1,7,2023-08-13,679.7437241085422,4
9,2,1,2023-08-13,51.2346750867227,4
10,1,8,2023-08-13,776.8499704097625,4
10,2,7,2023-08-13,358.64272560705894,4
1,1,1,2023-08-14,97.10624630122031,2
1,2,7,2023-08-14,358.64272560705894,2
2,1,9,2023-08-14,873.9562167109827,3
2,2,5,2023-08-14,256.1733754336135,3
3,1,4,2023-08-14,388.42498520488124,4
3,2,10,2023-08-14,512.346750867227,4
4,1,3,2023-08-14,291.3187389036609,5
4,2,1,2023-08-14,51.2346750867227,5
5,1,2,2023-08-14,194.21249260244062,1
5,2,1,2023-08-14,51.2346750867227,1
6,1,10,2023-08-14,971.0624630122031,2
6,2,2,2023-08-14,102.4693501734454,2
7,1,8,2023-08-14,776.8499704097625,1
7,2,10,2023-08-14,512.346750867227,1
8,1,9,2023-08-14,873.9562167109827,5
8,2,6,2023-08-14,307.40805052033625,5
9,1,9,2023-08-14,873.9562167109827,4
9,2,8,2023-08-14,409.8774006937816,4
10,1,4,2023-08-14,388.42498520488124,4
10,2,5,2023-08-14,256.1733754336135,4
1,1,10,2023-08-15,971.0624630122031,2
1,2,9,2023-08-15,461.1120757805043,2
2,1,8,2023-08-15,776.8499704097625,3
2,2,9,2023-08-15,461.1120757805043,3
3,1,1,2023-08-15,97.10624630122031,4
3,2,1,2023-08-15,51.2346750867227,4
4,1,6,2023-08-15,582.6374778073218,5
4,2,9,2023-08-15,461.1120757805043,5
5,1,6,2023-08-15,582.6374778073218,1
5,2,7,2023-08-15,358.64272560705894,1
6,1,8,2023-08-15,776.8499704097625,2
6,2,5,2023-08-15,256.1733754336135,2
7,1,5,2023-08-15,485.53123150610156,1
7,2,1,2023-08-15,51.2346750867227,1
8,1,2,2023-08-15,194.21249260244062,5
8,2,1,2023-08-15,51.2346750867227,5
9,1,6,2023-08-15,582.6374778073218,4
9,2,3,2023-08-15,153.70402526016812,4
10,1,6,2023-08-15,582.6374778073218,4
10,2,10,2023-08-15,512.346750867227,4
1,1,4,2023-08-16,388.42498520488124,2
1,2,4,2023-08-16,204.9387003468908,2
2,1,8,2023-08-16,776.8499704097625,3
2,2,4,2023-08-16,204.9387003468908,3
3,1,5,2023-08-16,485.53123150610156,4
3,2,2,2023-08-16,102.4693501734454,4
4,1,10,2023-08-16,971.0624630122031,5
4,2,9,2023-08-16,461.1120757805043,5
5,1,5,2023-08-16,485.53123150610156,1
5,2,8,2023-08-16,409.8774006937816,1
6,1,8,2023-08-16,776.8499704097625,2
6,2,5,2023-08-16,256.1733754336135,2
7,1,1,2023-08-16,97.10624630122031,1
7,2,10,2023-08-16,512.346750867227,1
8,1,10,2023-08-16,971.0624630122031,5
8,2,5,2023-08-16,256.1733754336135,5
9,1,5,2023-08-16,485.53123150610156,4
9,2,1,2023-08-16,51.2346750867227,4
10,1,7,2023-08-16,679.7437241085422,4
10,2,9,2023-08-16,461.1120757805043,4
1,1,1,2023-08-17,97.10624630122031,2
1,2,10,2023-08-17,512.346750867227,2
2,1,4,2023-08-17,388.42498520488124,3
2,2,8,2023-08-17,409.8774006937816,3
3,1,3,2023-08-17,291.3187389036609,4
3,2,7,2023-08-17,358.64272560705894,4
4,1,8,2023-08-17,776.8499704097625,5
4,2,5,2023-08-17,256.1733754336135,5
5,1,3,2023-08-17,291.3187389036609,1
5,2,5,2023-08-17,256.1733754336135,1
6,1,4,2023-08-17,388.42498520488124,2
6,2,7,2023-08-17,358.64272560705894,2
7,1,1,2023-08-17,97.10624630122031,1
7,2,8,2023-08-17,409.8774006937816,1
8,1,3,2023-08-17,291.3187389036609,5
8,2,6,2023-08-17,307.40805052033625,5
9,1,2,2023-08-17,194.21249260244062,4
9,2,3,2023-08-17,153.70402526016812,4
10,1,1,2023-08-17,97.10624630122031,4
10,2,5,2023-08-17,256.1733754336135,4
1,1,4,2023-08-18,388.42498520488124,2
1,2,5,2023-08-18,256.1733754336135,2
2,1,10,2023-08-18,971.0624630122031,3
2,2,2,2023-08-18,102.4693501734454,3
3,1,10,2023-08-18,971.0624630122031,4
3,2,9,2023-08-18,461.1120757805043,4
4,1,3,2023-08-18,291.3187389036609,5
4,2,8,2023-08-18,409.8774006937816,5
5,1,3,2023-08-18,291.3187389036609,1
5,2,9,2023-08-18,461.1120757805043,1
6,1,8,2023-08-18,776.8499704097625,2
6,2,8,2023-08-18,409.8774006937816,2
7,1,4,2023-08-18,388.42498520488124,1
7,2,7,2023-08-18,358.64272560705894,1
8,1,5,2023-08-18,485.53123150610156,5
8,2,3,2023-08-18,153.70402526016812,5
9,1,5,2023-08-18,485.53123150610156,4
9,2,4,2023-08-18,204.9387003468908,4
10,1,3,2023-08-18,291.3187389036609,4
10,2,9,2023-08-18,461.1120757805043,4
1,1,2,2023-08-19,194.21249260244062,2
1,2,8,2023-08-19,409.8774006937816,2
2,1,4,2023-08-19,388.42498520488124,3
2,2,5,2023-08-19,256.1733754336135,3
3,1,3,2023-08-19,291.3187389036609,4
3,2,4,2023-08-19,204.9387003468908,4
4,1,8,2023-08-19,776.8499704097625,5
4,2,3,2023-08-19,153.70402526016812,5
5,1,4,2023-08-19,388.42498520488124,1
5,2,8,2023-08-19,409.8774006937816,1
6,1,1,2023-08-19,97.10624630122031,2
6,2,3,2023-08-19,153.70402526016812,2
7,1,8,2023-08-19,776.8499704097625,1
7,2,3,2023-08-19,153.70402526016812,1
8,1,7,2023-08-19,679.7437241085422,5
8,2,5,2023-08-19,256.1733754336135,5
9,1,2,2023-08-19,194.21249260244062,4
9,2,3,2023-08-19,153.70402526016812,4
10,1,6,2023-08-19,582.6374778073218,4
10,2,10,2023-08-19,512.346750867227,4
1,1,4,2023-08-20,388.42498520488124,2
1,2,2,2023-08-20,102.4693501734454,2
2,1,2,2023-08-20,194.21249260244062,3
2,2,4,2023-08-20,204.9387003468908,3
3,1,7,2023-08-20,679.7437241085422,4
3,2,3,2023-08-20,153.70402526016812,4
4,1,9,2023-08-20,873.9562167109827,5
4,2,8,2023-08-20,409.8774006937816,5
5,1,6,2023-08-20,582.6374778073218,1
5,2,4,2023-08-20,204.9387003468908,1
6,1,4,2023-08-20,388.42498520488124,2
6,2,2,2023-08-20,102.4693501734454,2
7,1,7,2023-08-20,679.7437241085422,1
7,2,9,2023-08-20,461.1120757805043,1
8,1,7,2023-08-20,679.7437241085422,5
8,2,9,2023-08-20,461.1120757805043,5
9,1,3,2023-08-20,291.3187389036609,4
9,2,7,2023-08-20,358.64272560705894,4
10,1,4,2023-08-20,388.42498520488124,4
10,2,1,2023-08-20,51.2346750867227,4
1,1,1,2023-08-21,97.10624630122031,2
1,2,3,2023-08-21,153.70402526016812,2
2,1,2,2023-08-21,194.21249260244062,3
2,2,1,2023-08-21,51.2346750867227,3
3,1,1,2023-08-21,97.10624630122031,4
3,2,9,2023-08-21,461.1120757805043,4
4,1,7,2023-08-21,679.7437241085422,5
4,2,4,2023-08-21,204.9387003468908,5
5,1,4,2023-08-21,388.42498520488124,1
5,2,7,2023-08-21,358.64272560705894,1
6,1,7,2023-08-21,679.7437241085422,2
6,2,9,2023-08-21,461.1120757805043,2
7,1,6,2023-08-21,582.6374778073218,1
7,2,1,2023-08-21,51.2346750867227,1
8,1,3,2023-08-21,291.3187389036609,5
8,2,2,2023-08-21,102.4693501734454,5
9,1,3,2023-08-21,291.3187389036609,4
9,2,6,2023-08-21,307.40805052033625,4
10,1,9,2023-08-21,873.9562167109827,4
10,2,5,2023-08-21,256.1733754336135,4
1,1,4,2023-08-22,388.42498520488124,2
1,2,7,2023-08-22,358.64272560705894,2
2,1,10,2023-08-22,971.0624630122031,3
2,2,3,2023-08-22,153.70402526016812,3
3,1,7,2023-08-22,679.7437241085422,4
3,2,8,2023-08-22,409.8774006937816,4
4,1,2,2023-08-22,194.21249260244062,5
4,2,10,2023-08-22,512.346750867227,5
5,1,8,2023-08-22,776.8499704097625,1
5,2,4,2023-08-22,204.9387003468908,1
6,1,1,2023-08-22,97.10624630122031,2
6,2,2,2023-08-22,102.4693501734454,2
7,1,6,2023-08-22,582.6374778073218,1
7,2,3,2023-08-22,153.70402526016812,1
8,1,5,2023-08-22,485.53123150610156,5
8,2,8,2023-08-22,409.8774006937816,5
9,1,7,2023-08-22,679.7437241085422,4
9,2,4,2023-08-22,204.9387003468908,4
10,1,10,2023-08-22,971.0624630122031,4
10,2,7,2023-08-22,358.64272560705894,4
1,1,6,2023-08-23,582.6374778073218,2
1,2,4,2023-08-23,204.9387003468908,2
2,1,4,2023-08-23,388.42498520488124,3
2,2,1,2023-08-23,51.2346750867227,3
3,1,6,2023-08-23,582.6374778073218,4
3,2,4,2023-08-23,204.9387003468908,4
4,1,2,2023-08-23,194.21249260244062,5
4,2,9,2023-08-23,461.1120757805043,5
5,1,7,2023-08-23,679.7437241085422,1
5,2,1,2023-08-23,51.2346750867227,1
6,1,7,2023-08-23,679.7437241085422,2
6,2,10,2023-08-23,512.346750867227,2
7,1,10,2023-08-23,971.0624630122031,1
7,2,8,2023-08-23,409.8774006937816,1
8,1,4,2023-08-23,388.42498520488124,5
8,2,5,2023-08-23,256.1733754336135,5
9,1,10,2023-08-23,971.0624630122031,4
9,2,3,2023-08-23,153.70402526016812,4
10,1,4,2023-08-23,388.42498520488124,4
10,2,3,2023-08-23,153.70402526016812,4
1,1,10,2023-08-24,971.0624630122031,2
1,2,1,2023-08-24,51.2346750867227,2
2,1,4,2023-08-24,388.42498520488124,3
2,2,2,2023-08-24,102.4693501734454,3
3,1,9,2023-08-24,873.9562167109827,4
3,2,3,2023-08-24,153.70402526016812,4
4,1,9,2023-08-24,873.9562167109827,5
4,2,6,2023-08-24,307.40805052033625,5
5,1,7,2023-08-24,679.7437241085422,1
5,2,5,2023-08-24,256.1733754336135,1
6,1,9,2023-08-24,873.9562167109827,2
6,2,9,2023-08-24,461.1120757805043,2
7,1,2,2023-08-24,194.21249260244062,1
7,2,5,2023-08-24,256.1733754336135,1
8,1,8,2023-08-24,776.8499704097625,5
8,2,1,2023-08-24,51.2346750867227,5
9,1,7,2023-08-24,679.7437241085422,4
9,2,8,2023-08-24,409.8774006937816,4
10,1,8,2023-08-24,776.8499704097625,4
10,2,6,2023-08-24,307.40805052033625,4
1,1,10,2023-08-25,971.0624630122031,2
1,2,1,2023-08-25,51.2346750867227,2
2,1,4,2023-08-25,388.42498520488124,3
2,2,5,2023-08-25,256.1733754336135,3
3,1,8,2023-08-25,776.8499704097625,4
3,2,8,2023-08-25,409.8774006937816,4
4,1,8,2023-08-25,776.8499704097625,5
4,2,10,2023-08-25,512.346750867227,5
5,1,9,2023-08-25,873.9562167109827,1
5,2,10,2023-08-25,512.346750867227,1
6,1,6,2023-08-25,582.6374778073218,2
6,2,9,2023-08-25,461.1120757805043,2
7,1,5,2023-08-25,485.53123150610156,1
7,2,3,2023-08-25,153.70402526016812,1
8,1,9,2023-08-25,873.9562167109827,5
8,2,2,2023-08-25,102.4693501734454,5
9,1,3,2023-08-25,291.3187389036609,4
9,2,8,2023-08-25,409.8774006937816,4
10,1,6,2023-08-25,582.6374778073218,4
10,2,4,2023-08-25,204.9387003468908,4
1,1,7,2023-08-26,679.7437241085422,2
1,2,4,2023-08-26,204.9387003468908,2
2,1,3,2023-08-26,291.3187389036609,3
2,2,4,2023-08-26,204.9387003468908,3
3,1,5,2023-08-26,485.53123150610156,4
3,2,1,2023-08-26,51.2346750867227,4
4,1,2,2023-08-26,194.21249260244062,5
4,2,2,2023-08-26,102.4693501734454,5
5,1,7,2023-08-26,679.7437241085422,1
5,2,1,2023-08-26,51.2346750867227,1
6,1,5,2023-08-26,485.53123150610156,2
6,2,5,2023-08-26,256.1733754336135,2
7,1,2,2023-08-26,194.21249260244062,1
7,2,6,2023-08-26,307.40805052033625,1
8,1,3,2023-08-26,291.3187389036609,5
8,2,2,2023-08-26,102.4693501734454,5
9,1,6,2023-08-26,582.6374778073218,4
9,2,7,2023-08-26,358.64272560705894,4
10,1,1,2023-08-26,97.10624630122031,4
10,2,2,2023-08-26,102.4693501734454,4
1,1,8,2023-08-27,776.8499704097625,2
1,2,8,2023-08-27,409.8774006937816,2
2,1,10,2023-08-27,971.0624630122031,3
2,2,9,2023-08-27,461.1120757805043,3
3,1,7,2023-08-27,679.7437241085422,4
3,2,3,2023-08-27,153.70402526016812,4
4,1,4,2023-08-27,388.42498520488124,5
4,2,9,2023-08-27,461.1120757805043,5
5,1,9,2023-08-27,873.9562167109827,1
5,2,5,2023-08-27,256.1733754336135,1
6,1,2,2023-08-27,194.21249260244062,2
6,2,4,2023-08-27,204.9387003468908,2
7,1,1,2023-08-27,97.10624630122031,1
7,2,5,2023-08-27,256.1733754336135,1
8,1,2,2023-08-27,194.21249260244062,5
8,2,6,2023-08-27,307.40805052033625,5
9,1,4,2023-08-27,388.42498520488124,4
9,2,1,2023-08-27,51.2346750867227,4
10,1,3,2023-08-27,291.3187389036609,4
10,2,2,2023-08-27,102.4693501734454,4
1,1,1,2023-08-28,97.10624630122031,2
1,2,10,2023-08-28,512.346750867227,2
2,1,2,2023-08-28,194.21249260244062,3
2,2,7,2023-08-28,358.64272560705894,3
3,1,6,2023-08-28,582.6374778073218,4
3,2,1,2023-08-28,51.2346750867227,4
4,1,4,2023-08-28,388.42498520488124,5
4,2,5,2023-08-28,256.1733754336135,5
5,1,10,2023-08-28,971.0624630122031,1
5,2,9,2023-08-28,461.1120757805043,1
6,1,5,2023-08-28,485.53123150610156,2
6,2,4,2023-08-28,204.9387003468908,2
7,1,3,2023-08-28,291.3187389036609,1
7,2,9,2023-08-28,461.1120757805043,1
8,1,5,2023-08-28,485.53123150610156,5
8,2,10,2023-08-28,512.346750867227,5
9,1,6,2023-08-28,582.6374778073218,4
9,2,1,2023-08-28,51.2346750867227,4
10,1,9,2023-08-28,873.9562167109827,4
10,2,5,2023-08-28,256.1733754336135,4
1,1,7,2023-08-29,679.7437241085422,2
1,2,3,2023-08-29,153.70402526016812,2
2,1,2,2023-08-29,194.21249260244062,3
2,2,9,2023-08-29,461.1120757805043,3
3,1,10,2023-08-29,971.0624630122031,4
3,2,1,2023-08-29,51.2346750867227,4
4,1,9,2023-08-29,873.9562167109827,5
4,2,1,2023-08-29,51.2346750867227,5
5,1,9,2023-08-29,873.9562167109827,1
5,2,5,2023-08-29,256.1733754336135,1
6,1,6,2023-08-29,582.6374778073218,2
6,2,1,2023-08-29,51.2346750867227,2
7,1,4,2023-08-29,388.42498520488124,1
7,2,8,2023-08-29,409.8774006937816,1
8,1,8,2023-08-29,776.8499704097625,5
8,2,1,2023-08-29,51.2346750867227,5
9,1,6,2023-08-29,582.6374778073218,4
9,2,2,2023-08-29,102.4693501734454,4
10,1,7,2023-08-29,679.7437241085422,4
10,2,8,2023-08-29,409.8774006937816,4
1,1,7,2023-08-30,679.7437241085422,2
1,2,4,2023-08-30,204.9387003468908,2
2,1,7,2023-08-30,679.7437241085422,3
2,2,8,2023-08-30,409.8774006937816,3
3,1,1,2023-08-30,97.10624630122031,4
3,2,10,2023-08-30,512.346750867227,4
4,1,4,2023-08-30,388.42498520488124,5
4,2,2,2023-08-30,102.4693501734454,5
5,1,1,2023-08-30,97.10624630122031,1
5,2,7,2023-08-30,358.64272560705894,1
6,1,5,2023-08-30,485.53123150610156,2
6,2,5,2023-08-30,256.1733754336135,2
7,1,9,2023-08-30,873.9562167109827,1
7,2,10,2023-08-30,512.346750867227,1
8,1,10,2023-08-30,971.0624630122031,5
8,2,6,2023-08-30,307.40805052033625,5
9,1,1,2023-08-30,97.10624630122031,4
9,2,6,2023-08-30,307.40805052033625,4
10,1,7,2023-08-30,679.7437241085422,4
10,2,5,2023-08-30,256.1733754336135,4
1,1,8,2023-08-31,776.8499704097625,2
1,2,9,2023-08-31,461.1120757805043,2
2,1,5,2023-08-31,485.53123150610156,3
2,2,2,2023-08-31,102.4693501734454,3
3,1,6,2023-08-31,582.6374778073218,4
3,2,9,2023-08-31,461.1120757805043,4
4,1,6,2023-08-31,582.6374778073218,5
4,2,1,2023-08-31,51.2346750867227,5
5,1,2,2023-08-31,194.21249260244062,1
5,2,10,2023-08-31,512.346750867227,1
6,1,10,2023-08-31,971.0624630122031,2
6,2,9,2023-08-31,461.1120757805043,2
7,1,5,2023-08-31,485.53123150610156,1
7,2,3,2023-08-31,153.70402526016812,1
8,1,1,2023-08-31,97.10624630122031,5
8,2,8,2023-08-31,409.8774006937816,5
9,1,3,2023-08-31,291.3187389036609,4
9,2,10,2023-08-31,512.346750867227,4
10,1,10,2023-08-31,971.0624630122031,4
10,2,9,2023-08-31,461.1120757805043,4
1,1,1,2023-09-01,97.10624630122031,2
1,2,9,2023-09-01,461.1120757805043,2
2,1,5,2023-09-01,485.53123150610156,3
2,2,2,2023-09-01,102.4693501734454,3
3,1,2,2023-09-01,194.21249260244062,4
3,2,5,2023-09-01,256.1733754336135,4
4,1,7,2023-09-01,679.7437241085422,5
4,2,9,2023-09-01,461.1120757805043,5
5,1,3,2023-09-01,291.3187389036609,1
5,2,9,2023-09-01,461.1120757805043,1
6,1,2,2023-09-01,194.21249260244062,2
6,2,9,2023-09-01,461.1120757805043,2
7,1,3,2023-09-01,291.3187389036609,1
7,2,1,2023-09-01,51.2346750867227,1
8,1,10,2023-09-01,971.0624630122031,5
8,2,6,2023-09-01,307.40805052033625,5
9,1,3,2023-09-01,291.3187389036609,4
9,2,5,2023-09-01,256.1733754336135,4
10,1,7,2023-09-01,679.7437241085422,4
10,2,7,2023-09-01,358.64272560705894,4
1,1,10,2023-09-02,971.0624630122031,2
1,2,4,2023-09-02,204.9387003468908,2
2,1,2,2023-09-02,194.21249260244062,3
2,2,8,2023-09-02,409.8774006937816,3
3,1,8,2023-09-02,776.8499704097625,4
3,2,7,2023-09-02,358.64272560705894,4
4,1,8,2023-09-02,776.8499704097625,5
4,2,2,2023-09-02,102.4693501734454,5
5,1,8,2023-09-02,776.8499704097625,1
5,2,9,2023-09-02,461.1120757805043,1
6,1,4,2023-09-02,388.42498520488124,2
6,2,6,2023-09-02,307.40805052033625,2
7,1,1,2023-09-02,97.10624630122031,1
7,2,8,2023-09-02,409.8774006937816,1
8,1,4,2023-09-02,388.42498520488124,5
8,2,4,2023-09-02,204.9387003468908,5
9,1,4,2023-09-02,388.42498520488124,4
9,2,8,2023-09-02,409.8774006937816,4
10,1,6,2023-09-02,582.6374778073218,4
10,2,8,2023-09-02,409.8774006937816,4
1,1,8,2023-09-03,776.8499704097625,2
1,2,4,2023-09-03,204.9387003468908,2
2,1,5,2023-09-03,485.53123150610156,3
2,2,10,2023-09-03,512.346750867227,3
3,1,8,2023-09-03,776.8499704097625,4
3,2,6,2023-09-03,307.40805052033625,4
4,1,4,2023-09-03,388.42498520488124,5
4,2,7,2023-09-03,358.64272560705894,5
5,1,2,2023-09-03,194.21249260244062,1
5,2,3,2023-09-03,153.70402526016812,1
6,1,4,2023-09-03,388.42498520488124,2
6,2,8,2023-09-03,409.8774006937816,2
7,1,6,2023-09-03,582.6374778073218,1
7,2,6,2023-09-03,307.40805052033625,1
8,1,4,2023-09-03,388.42498520488124,5
8,2,8,2023-09-03,409.8774006937816,5
9,1,10,2023-09-03,971.0624630122031,4
9,2,9,2023-09-03,461.1120757805043,4
